time,open,high,low,close,tick_volume,spread,real_volume,ema_10,ema_20,ema_30,ema_40,ema_50,upper_band,middle_band,lower_band,signal
2023-12-13 12:00:00,1.07873,1.08037,1.07732,1.08006,9447,0,0,1.0786582062501413,1.0783893526650818,1.07895864463408,1.079814975675185,1.0806342841011767,1.080563957711423,1.0773480000000002,1.0741320422885774,hold
2023-12-13 16:00:00,1.08004,1.08092,1.07827,1.07841,10616,0,0,1.0786130778410246,1.078391319077931,1.0789232482060749,1.0797464402763952,1.0805470572736797,1.080631125786989,1.0773845000000004,1.0741378742130119,hold
2023-12-13 20:00:00,1.07839,1.08966,1.07801,1.08741,16981,0,0,1.0802125182335656,1.0792502410705092,1.0794707805798764,1.0801202724580343,1.080816192282555,1.0832722338107248,1.0780200000000002,1.0727677661892756,hold
2023-12-14 00:00:00,1.0873599999999999,1.08983,1.0866,1.08965,6390,0,0,1.0819284240092808,1.0802406943018892,1.0801275044134329,1.0805851372161788,1.0811626161146117,1.0858986638491046,1.0787220000000002,1.0715453361508958,hold
2023-12-14 04:00:00,1.08965,1.09154,1.0893,1.08938,6408,0,0,1.0832832560075933,1.0811111043683759,1.0807244396125661,1.0810141549129504,1.0814848664630583,1.0878050630170557,1.0794045,1.0710039369829445,hold
2023-12-14 08:00:00,1.08938,1.0913,1.088,1.09043,13366,0,0,1.0845826640062126,1.0819986182380543,1.0813506047988524,1.0814734644293917,1.0818356560135267,1.0896595424045779,1.0800880000000002,1.0705164575954225,hold
2023-12-14 12:00:00,1.0904,1.09514,1.08983,1.0944,16262,0,0,1.086367634186901,1.0831797022153824,1.0821925012634426,1.082104027140153,1.0823283753855453,1.0922516742243855,1.0809680000000002,1.0696843257756148,hold
2023-12-14 16:00:00,1.09432,1.10092,1.0936,1.1005,18659,0,0,1.088937155243828,1.084829254385346,1.0833736302141883,1.0830013916699015,1.0830409881155239,1.096097355440875,1.0821585000000002,1.0682196445591254,hold
2023-12-14 20:00:00,1.10049,1.10059,1.09798,1.09917,8075,0,0,1.0907976724722228,1.0861950396819797,1.0843927508455309,1.0837901042713698,1.0836734983855034,1.0987991506638497,1.0832985000000002,1.0677978493361506,hold
2023-12-15 00:00:00,1.09918,1.09962,1.0977,1.09846,4950,0,0,1.0921908229318187,1.087363131140839,1.0853003153071095,1.084505708941059,1.0842533611939151,1.1007693519756083,1.0845010000000002,1.068232648024392,hold
2023-12-15 04:00:00,1.09847,1.10039,1.09837,1.09843,5584,0,0,1.093325218762397,1.0884171186512352,1.0861473917389088,1.0851849426512512,1.0848093078137617,1.1024999546926877,1.0856015000000003,1.068703045307313,hold
2023-12-15 08:00:00,1.09844,1.09992,1.09463,1.09604,12253,0,0,1.093818815351052,1.0891431073511175,1.086785624529947,1.085714457643873,1.0852497271151829,1.1035171485676472,1.0865795000000003,1.0696418514323534,hold
2023-12-15 12:00:00,1.09605,1.09696,1.0904,1.09162,50159,0,0,1.0934190307417697,1.0893790018891063,1.0870975197215633,1.0860025328807572,1.085499541738117,1.1037801626169548,1.087315,1.0708498373830453,hold
2023-12-15 16:00:00,1.09163,1.09286,1.0901399999999999,1.09102,75822,0,0,1.0929828433341753,1.0895352874234772,1.0873505829653336,1.0862472873743787,1.0857160302974067,1.1040172749217567,1.087898,1.0717787250782433,hold
2023-12-15 20:00:00,1.09102,1.09109,1.08885,1.08939,41691,1,0,1.092329599091598,1.0895214505260031,1.0874821582578929,1.086400590429287,1.0858601075406455,1.1039124097100905,1.088483,1.0730535902899097,hold
2023-12-18 00:00:00,1.08968,1.0901399999999999,1.08918,1.08974,15779,1,0,1.0918587628931256,1.089542264761622,1.087627825467061,1.0865634884571267,1.0860122601861104,1.1038103883021715,1.0890295,1.0742486116978287,hold
2023-12-18 04:00:00,1.08974,1.09158,1.0897000000000001,1.09152,14988,0,0,1.0917971696398299,1.0897306204986104,1.0878789335014443,1.0868052695079984,1.0862282499827334,1.1037651521297542,1.0896365,1.0755078478702456,hold
2023-12-18 08:00:00,1.09152,1.093,1.09115,1.09196,34393,0,0,1.0918267751598607,1.0899429423558855,1.0881422281142543,1.087056719775901,1.0864530244932145,1.1036055026616818,1.0902675,1.076929497338318,hold
2023-12-18 12:00:00,1.09196,1.0929,1.09071,1.09216,38394,0,0,1.0918873614944316,1.0901540907029441,1.0884014392036572,1.0873056602746374,1.0866768274542649,1.1032338491583311,1.0909255,1.0786171508416689,hold
2023-12-18 16:00:00,1.09215,1.09312,1.09106,1.09275,49531,0,0,1.0920442048590804,1.0904013201598066,1.0886819915130987,1.087571237822216,1.0869149910835094,1.1026069916227397,1.091625,1.0806430083772605,hold
2023-12-18 20:00:00,1.09274,1.0928,1.09128,1.09228,23671,0,0,1.0920870767028839,1.090580242049349,1.0889141210928988,1.0878009335382053,1.0871253835900385,1.1018509267289147,1.092236,1.0826210732710853,hold
2023-12-19 00:00:00,1.09235,1.0926,1.09108,1.09187,16459,1,0,1.0920476082114503,1.090703076139887,1.089104822957873,1.087999424585122,1.0873114469786644,1.1001498725995855,1.092909,1.0856681274004143,hold
2023-12-19 04:00:00,1.09187,1.09292,1.09149,1.09281,21301,1,0,1.0921862249002774,1.0909037355551359,1.0893438666380102,1.088234086800482,1.087527076508913,1.0999681675486095,1.093179,1.0863898324513903,hold
2023-12-19 08:00:00,1.09281,1.09495,1.09229,1.09414,39179,0,0,1.0925414567365905,1.0912119512165515,1.0896532945968482,1.0885221801272877,1.0877864068418968,1.1000054035892772,1.0934035,1.0868015964107227,hold
2023-12-19 12:00:00,1.09414,1.09741,1.09305,1.09622,43178,0,0,1.0932102827844832,1.0916889082435466,1.090076953009955,1.0888976835357127,1.0881171359853516,1.10018491759808,1.0937455,1.08730608240192,hold
2023-12-19 16:00:00,1.09622,1.09876,1.09589,1.09749,56584,0,0,1.0939884131873043,1.0922413931727326,1.090555214106087,1.0893168209242143,1.0884846992800437,1.100546244644652,1.0940984999999999,1.0876507553553478,hold
2023-12-19 20:00:00,1.09749,1.09804,1.09692,1.09798,22295,0,0,1.094714156244158,1.092787927156282,1.0910342325508555,1.0897394150254722,1.0888570640141597,1.1009438539512282,1.0942775,1.0876111460487718,hold
2023-12-20 00:00:00,1.09803,1.09833,1.09678,1.09698,12962,1,0,1.0951261278361293,1.093187172189017,1.0914178304508004,1.0900926142925225,1.0891756105234085,1.1002686039397518,1.0941014999999998,1.0879343960602479,hold
2023-12-20 04:00:00,1.09697,1.09727,1.09642,1.09648,13160,1,0,1.0953722864113784,1.093500774837682,1.09174442203462,1.090404194083131,1.0894620571695492,1.099794033894262,1.0939669999999997,1.0881399661057374,hold
2023-12-20 08:00:00,1.09649,1.09714,1.09508,1.09644,39413,0,0,1.095566416154764,1.0937807010436171,1.0920473625485156,1.0906986236400513,1.0897357019864298,1.0994426706917473,1.0938659999999998,1.0882893293082523,hold
2023-12-20 12:00:00,1.09644,1.09653,1.09337,1.09605,42051,0,0,1.0956543404902614,1.0939968247537488,1.092305597222805,1.090959666389317,1.0899833215163737,1.099022468131225,1.0937469999999998,1.0884715318687745,hold
2023-12-20 16:00:00,1.09605,1.09759,1.09494,1.09579,58642,0,0,1.0956790058556685,1.0941676033486298,1.092530397401979,1.0911952924191066,1.0902110343980844,1.0989893205490673,1.0937344999999998,1.0884796794509324,hold
2023-12-20 20:00:00,1.09578,1.09639,1.0929,1.09397,38961,1,0,1.0953682775182743,1.0941487839820936,1.0926232749889482,1.0913306440084185,1.090358444813846,1.0990167636928494,1.0938519999999998,1.0886872363071503,hold
2023-12-21 00:00:00,1.09382,1.09536,1.09348,1.09524,15869,1,0,1.0953449543331333,1.0942527093171321,1.0927920959574031,1.0915213443006908,1.0905498783505578,1.0990907195629582,1.0940629999999998,1.0890352804370413,hold
2023-12-21 04:00:00,1.09524,1.0956,1.0945,1.09546,13278,1,0,1.0953658717271089,1.0943676893821672,1.092964218798861,1.0917134738469985,1.0907424321407322,1.098941699558888,1.0943664999999998,1.0897913004411115,hold
2023-12-21 08:00:00,1.09546,1.09549,1.09352,1.09438,29238,0,0,1.0951866223221798,1.0943688618219607,1.0930555595215155,1.0918435482934863,1.0908850818607034,1.0986526695825143,1.0945984999999998,1.0905443304174853,hold
2023-12-21 12:00:00,1.09438,1.1002399999999999,1.09399,1.09912,51323,0,0,1.0959017818999652,1.09482135117225,1.0934468137459339,1.0921984971572187,1.0912080198269505,1.0992272705285466,1.0949784999999999,1.090729729471453,hold
2023-12-21 16:00:00,1.09912,1.1001400000000001,1.09753,1.09862,73141,0,0,1.0963960033726987,1.0951831272510835,1.0937805676978092,1.0925117411983298,1.0914986857160895,1.0996054877742163,1.0953114999999998,1.0910175122257832,hold
2023-12-21 20:00:00,1.09861,1.10121,1.09783,1.10098,34122,1,0,1.0972294573049353,1.095735210370028,1.0942450472011762,1.0929248269935332,1.0918705019625174,1.1004536057215,1.0957525,1.0910513942784998,hold
2023-12-22 00:00:00,1.10101,1.10126,1.09838,1.0998,13257,1,0,1.0976968287040378,1.09612233319193,1.0946034312527133,1.0932602012865316,1.0921814626698698,1.100908833885811,1.096105,1.0913011661141891,hold
2023-12-22 04:00:00,1.0998,1.1005,1.09955,1.09968,14753,1,0,1.0980574053033036,1.0964611586022224,1.0949309518170545,1.0935733621993835,1.092475522957326,1.1011823580703022,1.096475,1.091767641929698,hold
2023-12-22 08:00:00,1.09968,1.10135,1.09937,1.10043,31652,0,0,1.0984887861572483,1.0968391434972489,1.09528572911918,1.0939078323359988,1.0927874632335093,1.1014100704457939,1.096903,1.092395929554206,hold
2023-12-22 12:00:00,1.10043,1.1038000000000001,1.10015,1.1029,48804,0,0,1.0992908250377484,1.0974163679260822,1.0957769724018136,1.094346474661072,1.0931840333027834,1.1022176845083538,1.0974074999999999,1.092597315491646,hold
2023-12-22 16:00:00,1.1029,1.10405,1.09999,1.10155,64578,0,0,1.099701584121794,1.0978100471712173,1.096149425795245,1.0946978661410196,1.0935121104281644,1.1026652839087674,1.097778,1.0928907160912325,hold
2023-12-22 20:00:00,1.10155,1.10193,1.10019,1.10132,25661,1,0,1.099995841554195,1.0981443283930061,1.0964830112278101,1.0950208970609698,1.0938183021760794,1.1030974964214995,1.098033,1.0929685035785006,hold
2023-12-25 00:00:00,1.10119,1.10162,1.10119,1.10135,624,24,0,1.100242052180705,1.0984496304508151,1.0967970105034353,1.095329633789703,1.0941136628750567,1.1034835332622919,1.098226,1.092968466737708,hold
2023-12-26 00:00:00,1.10028,1.10231,1.09998,1.10221,7476,0,0,1.1005998608751222,1.098807760884071,1.097146235632246,1.0956652614097173,1.0944311662917212,1.1039714926820372,1.0984375,1.0929035073179627,hold
2023-12-26 04:00:00,1.10221,1.10289,1.10196,1.10266,9188,0,0,1.1009744316251,1.0991746407998737,1.0975019623656495,1.0960064681702189,1.0947538656528302,1.1045045347572193,1.0987215000000001,1.092938465242781,hold
2023-12-26 08:00:00,1.10266,1.1026799999999999,1.10097,1.10143,11519,0,0,1.1010572622387182,1.0993894369141715,1.0977553841485108,1.0962710306985008,1.0950156748429154,1.1047707924818189,1.098969,1.0931672075181813,hold
2023-12-26 12:00:00,1.10144,1.10247,1.10084,1.10177,18190,0,0,1.1011868509225877,1.0996161572080598,1.0980143916228005,1.096539273103452,1.0952805503392717,1.10503779773484,1.0992355,1.09343320226516,hold
2023-12-26 16:00:00,1.10178,1.10376,1.10138,1.1035,31790,0,0,1.1016074234821172,1.0999860469977685,1.0983683018406842,1.096878820756942,1.095602881698516,1.1055003122797809,1.0996080000000001,1.0937156877202194,hold
2023-12-26 20:00:00,1.1035,1.10451,1.10339,1.10415,19080,0,0,1.102069710121732,1.100382613950362,1.0987413146251561,1.0972335124273351,1.095938062808378,1.1059615687176079,1.1000260000000002,1.0940904312823925,hold
2023-12-27 00:00:00,1.10414,1.10442,1.10317,1.10361,9076,0,0,1.1023497628268717,1.1006899840503277,1.099055423359017,1.0975445606016114,1.0962389230904024,1.105942672391546,1.100508,1.095073327608454,hold
2023-12-27 04:00:00,1.10361,1.1044,1.10284,1.10434,12707,0,0,1.1027116241310768,1.1010376046169632,1.0993963637874675,1.0978760454503131,1.096556612380975,1.106071232962864,1.1009630000000001,1.0958547670371364,hold
2023-12-27 08:00:00,1.10435,1.10549,1.10366,1.10544,22865,0,0,1.103207692470881,1.1014568803677287,1.0997862758011794,1.0982450188429806,1.0969049805228974,1.1062630565506346,1.1014620000000002,1.0966609434493657,hold
2023-12-27 12:00:00,1.10544,1.10741,1.10483,1.10707,29243,0,0,1.1039099302034479,1.1019914631898498,1.100256193491426,1.098675505728689,1.0973036087376857,1.1063034907299236,1.1020965000000003,1.097889509270077,hold
2023-12-27 16:00:00,1.10707,1.11229,1.10686,1.11053,61766,0,0,1.1051135792573663,1.1028046571717687,1.1009190197177856,1.0992537737419235,1.0978222907479727,1.108038197631894,1.1026670000000003,1.0972958023681065,hold
2023-12-27 20:00:00,1.11053,1.11141,1.10987,1.11043,28141,0,0,1.1060802012105724,1.1035308802982668,1.1015326313488962,1.09979895551061,1.0983167107186405,1.1092768184831505,1.1032575000000002,1.09723818151685,hold
2023-12-28 00:00:00,1.1105,1.11221,1.10972,1.11218,10872,0,0,1.1071892555359228,1.1043546059841463,1.102219558358645,1.1004029089003364,1.098860369121831,1.1108788451267886,1.1038175000000003,1.096756154873212,hold
2023-12-28 04:00:00,1.11218,1.11224,1.11083,1.11094,14458,0,0,1.107871209074846,1.1049817863666085,1.1027821674967968,1.1009169133442225,1.0993340801366613,1.1118269854244482,1.1043745,1.0969220145755518,hold
2023-12-28 08:00:00,1.11094,1.11396,1.11043,1.11294,32250,0,0,1.1087928074248738,1.1057397114745506,1.1034375115292616,1.1015034053762116,1.0998676456214982,1.1130404466447732,1.1050375000000003,1.0970345533552275,hold
2023-12-28 12:00:00,1.11293,1.11324,1.10722,1.10734,38114,0,0,1.1085286606203513,1.1058921199055458,1.1036892849789868,1.1017881173090793,1.1001606791265375,1.1131537248053553,1.1053830000000002,1.097612275194645,hold
2023-12-28 16:00:00,1.10734,1.11136,1.10658,1.10738,58410,0,0,1.1083198132348329,1.1060338227716844,1.1039273956255038,1.10206089207449,1.1004437897490262,1.1133366833053637,1.1056070000000002,1.0978773166946367,hold
2023-12-28 20:00:00,1.10738,1.10741,1.1055,1.10609,27064,0,0,1.1079143926466815,1.106039172983905,1.1040669184883745,1.102257433924515,1.1006652097588685,1.1133371124209182,1.1058340000000002,1.0983308875790823,hold
2023-12-29 00:00:00,1.10602,1.10847,1.10577,1.10788,16032,3,0,1.1079081394381938,1.1062144898425808,1.1043129237471891,1.1025317054403925,1.1009481427095011,1.113416539544504,1.106162,1.0989074604554963,hold
2023-12-29 04:00:00,1.10788,1.10792,1.10606,1.1066,12650,0,0,1.1076702959039766,1.1062512050956683,1.1044604770538222,1.1027301588335439,1.1011697841718737,1.1133353623921154,1.1064245000000001,1.099513637607885,hold
2023-12-29 08:00:00,1.1066,1.10775,1.10443,1.10491,26954,0,0,1.1071684239214352,1.1061234712770331,1.104489478534221,1.1028364925489809,1.1013164593023885,1.1132373334062684,1.1065595000000001,1.0998816665937319,hold
2023-12-29 12:00:00,1.10491,1.10809,1.10463,1.10486,34033,0,0,1.1067487104811742,1.1060031406792206,1.1045133831449163,1.1029352002295185,1.1014554216826868,1.113156525435512,1.1066695000000002,1.1001824745644884,hold
2023-12-29 16:00:00,1.10487,1.10787,1.10422,1.1064,67685,0,0,1.1066853085755062,1.1060409368050093,1.1046351003613735,1.1031042148524688,1.1016493267147385,1.1129478046404666,1.106918,1.1008881953595335,hold
2023-12-29 20:00:00,1.1064,1.10641,1.10334,1.1036,30542,1,0,1.1061243433799595,1.1058084666331036,1.1045683196928977,1.1031283994938117,1.1017258237063172,1.1127737431420839,1.1070095000000002,1.1012452568579165,hold
2024-01-02 00:00:00,1.10437,1.10451,1.1034,1.10347,10037,1,0,1.1056417354926942,1.105585755525189,1.104497460357872,1.1031450629331379,1.1017942227766577,1.1127759098468555,1.1070080000000002,1.101240090153145,hold
2024-01-02 04:00:00,1.10348,1.10358,1.10163,1.10331,17127,1,0,1.1052177835849315,1.1053690169037425,1.104420850012203,1.1031531086437165,1.1018536650207102,1.1128280078471295,1.1069660000000003,1.1011039921528711,hold
2024-01-02 08:00:00,1.10332,1.10389,1.10108,1.10152,36734,0,0,1.104545459296762,1.1050024438652908,1.1042336983985126,1.1030734448074375,1.1018405801179374,1.1130258078281319,1.1068615000000004,1.100697192171869,hold
2024-01-02 12:00:00,1.1015,1.10171,1.0949200000000001,1.09528,47781,0,0,1.1028608303337144,1.1040764968305012,1.1036560404373184,1.1026932767680502,1.1015833024662536,1.1143288845236115,1.1064085000000001,1.0984881154763888,hold
2024-01-02 16:00:00,1.09527,1.09684,1.09407,1.09506,68980,0,0,1.1014424975457664,1.1032177828466438,1.103101457183298,1.102320921803755,1.1013274866832632,1.1152289399725308,1.1058895000000002,1.0965500600274696,hold
2024-01-02 20:00:00,1.09506,1.0956,1.09374,1.09407,24512,1,0,1.100102043446536,1.1023465654326778,1.102518782526311,1.101918437813328,1.1010428793623508,1.115878886213541,1.1052395000000002,1.0946001137864594,hold
2024-01-03 00:00:00,1.09425,1.09547,1.09362,1.09513,11519,0,0,1.0991980355471658,1.1016592734867086,1.1020420868794523,1.1015872945053606,1.100811001740298,1.1156796498206956,1.1044695,1.0932593501793044,hold
2024-01-03 04:00:00,1.09513,1.09629,1.09485,1.0951,11613,0,0,1.0984529381749537,1.1010345807736888,1.1015942103065843,1.1012708411148553,1.1005870408877372,1.115268870654838,1.1037029999999999,1.0921371293451618,hold
2024-01-03 08:00:00,1.0951,1.09655,1.09349,1.09364,31932,0,0,1.0975778585067804,1.1003303349857183,1.1010810354480949,1.100898604962911,1.1003146079117474,1.1144470297747633,1.102776,1.0911049702252367,hold
2024-01-03 12:00:00,1.09363,1.09391,1.091,1.09216,47487,0,0,1.0965927933237294,1.0995522078442213,1.1005054847740243,1.1004723315500862,1.0999948193661888,1.1137490008395656,1.1018370000000002,1.0899249991604347,hold
2024-01-03 16:00:00,1.09216,1.0939,1.08979,1.09067,78781,0,0,1.095515921810324,1.0987062832876286,1.0998709373692486,1.0999941690354478,1.0996291401753577,1.1124376491797179,1.1007235,1.089009350820282,hold
2024-01-03 20:00:00,1.09068,1.0925799999999999,1.08925,1.09212,53469,1,0,1.0948984814811742,1.0980790182126163,1.099370876893813,1.0996100632288406,1.0993346640900497,1.1118348727621672,1.0999625,1.0880901272378327,hold
2024-01-04 00:00:00,1.09205,1.09276,1.09056,1.09177,11053,3,0,1.0943296666664153,1.0974781593352243,1.0988804977393736,1.0992276211201166,1.0990380105963222,1.111053649590652,1.099182,1.0873103504093482,hold
2024-01-04 04:00:00,1.09177,1.09308,1.09156,1.09265,13463,0,0,1.094024272727067,1.0970183346366316,1.0984785301432851,1.0989067615532815,1.0987875003768586,1.110262405711392,1.0985099999999999,1.0867575942886079,hold
2024-01-04 08:00:00,1.09265,1.09691,1.09205,1.09676,41475,0,0,1.094521677685782,1.0969937313379048,1.0983676572308152,1.0988020414775117,1.0987079905581583,1.1089055120419047,1.0979539999999999,1.087002487958095,hold
2024-01-04 12:00:00,1.09677,1.09723,1.09326,1.09471,44873,0,0,1.094555918106549,1.096776233115247,1.098131679344956,1.098602429698121,1.0985512066147012,1.1076393803011355,1.0973594999999998,1.0870796196988641,hold
2024-01-04 16:00:00,1.09471,1.09654,1.09382,1.09505,60802,0,0,1.0946457511780854,1.096611829961414,1.0979328613227008,1.098429140444554,1.098413904394517,1.1065808445999412,1.0968664999999997,1.0871521554000583,hold
2024-01-04 20:00:00,1.09505,1.09545,1.09428,1.09435,23594,1,0,1.0945919782366151,1.0963964175841365,1.0977017089793009,1.098230157983844,1.098254535594732,1.105382639011021,1.0963409999999998,1.0872993609889785,hold
2024-01-05 00:00:00,1.09443,1.09559,1.09405,1.09516,15605,2,0,1.0946952549208668,1.0962786635285044,1.0975377277548297,1.0980803941797541,1.0981331812576838,1.1035591102823044,1.0957789999999998,1.0879988897176953,hold
2024-01-05 04:00:00,1.09516,1.09541,1.09338,1.09373,11823,3,0,1.0945197540261637,1.096035933668647,1.0972920678996796,1.0978681798295222,1.0979605074828727,1.1022253860946487,1.0952854999999997,1.0883456139053507,hold
2024-01-05 08:00:00,1.09374,1.09374,1.09027,1.09128,34415,0,0,1.0939307078395883,1.0955829876049663,1.0969041925513132,1.0975468052036919,1.0976985267972699,1.1007165013041917,1.0946759999999998,1.0886354986958078,hold
2024-01-05 12:00:00,1.09128,1.09281,1.08769,1.09215,55707,0,0,1.093606942777845,1.0952560364044932,1.0965974704512287,1.0972835464132678,1.0974809375111025,1.09876656364984,1.0941179999999997,1.0894694363501594,hold
2024-01-05 16:00:00,1.09217,1.09988,1.09216,1.09462,111451,0,0,1.0937911350000549,1.095195461508827,1.0964698917124398,1.0971536173199374,1.0973687438832163,1.0969707373261555,1.0937729999999997,1.0905752626738439,hold
2024-01-05 20:00:00,1.09461,1.09598,1.09352,1.09408,34574,0,0,1.0938436559091358,1.095089227079415,1.096315705150347,1.0970036847677453,1.0972397735348547,1.0968396218203005,1.0937129999999997,1.090586378179699,hold
2024-01-08 00:00:00,1.09331,1.0953,1.09326,1.09479,10363,1,0,1.094015718471111,1.0950607292623278,1.0962172725600021,1.0968957001449287,1.0971437039844683,1.0968050014101234,1.0936994999999996,1.0905939985898758,hold
2024-01-08 04:00:00,1.09479,1.09479,1.09303,1.09375,12790,0,0,1.093967406021818,1.094935897904011,1.0960580936851634,1.0967422513573712,1.0970106175537049,1.0967844951642667,1.0936834999999996,1.0905825048357325,hold
2024-01-08 08:00:00,1.09375,1.09523,1.09225,1.0937000000000001,33958,0,0,1.0939187867451239,1.094818193341724,1.0959059586087014,1.0965938488521336,1.096880789414344,1.0966414065439105,1.0936119999999996,1.0905825934560887,hold
2024-01-08 12:00:00,1.09374,1.09564,1.09342,1.09508,39588,0,0,1.0941299164278286,1.0948431273091788,1.0958526709565273,1.0965200025666637,1.0968101702216246,1.09663845371682,1.0936109999999997,1.0905835462831794,hold
2024-01-08 16:00:00,1.09508,1.09789,1.0949200000000001,1.09646,59628,0,0,1.0945535679864051,1.094997115184495,1.095891853475461,1.0965170756121922,1.0967964380560709,1.09702448285082,1.0937519999999996,1.0904795171491792,hold
2024-01-08 20:00:00,1.09646,1.09659,1.09487,1.09496,27084,0,0,1.0946274647161496,1.0949935804050193,1.095831733896399,1.0964411207042803,1.0967244208774014,1.0971193369839118,1.0938919999999996,1.0906646630160874,hold
2024-01-09 00:00:00,1.09525,1.09619,1.0945,1.0961400000000001,15694,1,0,1.094902471131395,1.0951027632235888,1.0958516220321153,1.0964264318894374,1.0967015024116211,1.0971739778555207,1.0941654999999997,1.0911570221444786,hold
2024-01-09 04:00:00,1.09615,1.09664,1.09477,1.09498,14316,0,0,1.094916567289323,1.0950910714880089,1.0957953883526241,1.0963558742362942,1.096633992513126,1.0971833932166508,1.0943084999999997,1.0914336067833486,hold
2024-01-09 08:00:00,1.09496,1.0963,1.0937999999999999,1.0944099999999999,33727,0,0,1.0948244641458096,1.09502620753677,1.0957060084589065,1.0962609535418408,1.0965467771204545,1.097068917586048,1.0944404999999997,1.0918120824139514,hold
2024-01-09 12:00:00,1.09442,1.09482,1.09286,1.09462,43367,0,0,1.0947872888465713,1.0949875211046967,1.0956359433970417,1.0961809070276045,1.096471217233378,1.097036005407627,1.0945389999999997,1.0920419945923725,hold
2024-01-09 16:00:00,1.09462,1.09514,1.09101,1.09341,64002,0,0,1.0945368726926492,1.0948372809994875,1.0954923341456198,1.096045740831136,1.0963511694987356,1.096693389533657,1.0943714999999996,1.0920496104663422,hold
2024-01-09 20:00:00,1.0934,1.09404,1.09198,1.09305,31202,1,0,1.0942665322030767,1.094667063761441,1.0953347642007412,1.0958996071320561,1.0962217118713342,1.0966738660107984,1.0942884999999998,1.0919031339892011,hold
2024-01-10 00:00:00,1.09305,1.09364,1.09231,1.09321,12589,2,0,1.0940744354388807,1.0945282957841609,1.0951976826394032,1.0957684067841509,1.0961036055234388,1.096599159153312,1.0941964999999996,1.0917938408466872,hold
2024-01-10 04:00:00,1.09321,1.0936,1.09275,1.09322,12032,0,0,1.0939190835409023,1.0944036961856694,1.0950700902110546,1.0956440942580947,1.095990522953892,1.0965784421268792,1.0941399999999997,1.0917015578731202,hold
2024-01-10 08:00:00,1.09321,1.09519,1.09228,1.09473,35473,0,0,1.0940665228971018,1.094434772739415,1.0950481489071158,1.0955995042942852,1.0959410906811904,1.0965280001570974,1.0941184999999995,1.0917089998429017,hold
2024-01-10 12:00:00,1.09472,1.09555,1.09403,1.09404,33061,0,0,1.0940617005521742,1.0943971753356612,1.0949831070421405,1.0955234309140762,1.0958665381054575,1.0965372844208885,1.0941339999999995,1.0917307155791105,hold
2024-01-10 16:00:00,1.09403,1.09692,1.09318,1.0967,53264,0,0,1.0945413913608697,1.09461649197036,1.0950938743297445,1.0955808245280236,1.0958992228856357,1.0966787238197568,1.0944049999999994,1.092131276180242,hold
2024-01-10 20:00:00,1.09671,1.0973,1.09592,1.09718,28144,0,0,1.095021138386166,1.0948606355922306,1.0952284630826643,1.0956588330876322,1.0959494494391402,1.0969888659678266,1.0946564999999995,1.0923241340321723,hold
2024-01-11 00:00:00,1.09716,1.09802,1.09659,1.09787,13186,0,0,1.095539113225045,1.0951472417263037,1.0953988848192668,1.0957666948882356,1.0960247651474093,1.0975391757310708,1.0948189999999995,1.0920988242689282,hold
2024-01-11 04:00:00,1.09787,1.09849,1.09754,1.09782,13018,3,0,1.0959538199114003,1.0954017901333224,1.0955550857986691,1.0958668561132,1.0960951665141776,1.0979978983955536,1.0950059999999993,1.092014101604445,hold
2024-01-11 08:00:00,1.09781,1.09886,1.09589,1.09638,28590,0,0,1.0960313072002366,1.0954949529777678,1.0956083060697228,1.095891887522312,1.096106336454798,1.0981341749596403,1.0950854999999993,1.0920368250403583,hold
2024-01-11 12:00:00,1.09637,1.10004,1.09354,1.094,59120,0,0,1.0956619786183754,1.0953525765036947,1.0955045443878053,1.0957996003261017,1.0960237350251982,1.0981266538276782,1.0950979999999995,1.0920693461723208,hold
2024-01-11 16:00:00,1.094,1.0973600000000001,1.09299,1.09509,110574,0,0,1.0955579825059434,1.0953275692176285,1.0954777995885923,1.0957649856760479,1.0959871179653866,1.0981276613146411,1.0951674999999994,1.0922073386853577,hold
2024-01-11 20:00:00,1.09508,1.0983,1.09497,1.09716,45170,1,0,1.0958492584139536,1.0955020864349971,1.0955863286473928,1.095833035155265,1.096033113339293,1.0983556159198824,1.0952714999999995,1.0921873840801166,hold
2024-01-12 00:00:00,1.0962,1.09849,1.09613,1.09826,16233,3,0,1.096287575065962,1.0957647448697594,1.0957588235733677,1.0959514236842764,1.0961204422279482,1.0986755746835606,1.0953614999999994,1.0920474253164383,hold
2024-01-12 04:00:00,1.09825,1.09854,1.09729,1.09754,13020,0,0,1.0965152886903324,1.0959338167869253,1.0958737381815378,1.0960289152118725,1.0961761111601855,1.0989304795072077,1.0954904999999993,1.0920505204927908,hold
2024-01-12 08:00:00,1.09755,1.09829,1.09609,1.09626,32590,0,0,1.0964688725648173,1.095964881854837,1.095898658298858,1.0960401876405617,1.0961794009186097,1.0989414050798882,1.0954964999999994,1.0920515949201106,hold
2024-01-12 12:00:00,1.09625,1.09696,1.09358,1.09552,54963,0,0,1.096296350280305,1.0959225121543765,1.0958742287311896,1.0960148126337048,1.0961535420590562,1.0989602442454083,1.0955234999999994,1.0920867557545906,hold
2024-01-12 16:00:00,1.09552,1.09871,1.09468,1.09496,74951,0,0,1.0960533775020675,1.09583084433015,1.0958152462324033,1.09596335835889,1.0961067364881127,1.0989603571253796,1.0955509999999995,1.0921416428746193,hold
